User Name,Recency,Frequency,Monetary,Cluster,Segment
vrecheverria,284,6,16673.6,0,Low Value
vrfaircloth,184,1,144.0,1,Medium Value
vrfolsom,282,1,205.56,0,Low Value
vrgaray,296,2,2775.8,0,Low Value
vrguidry,183,2,144.0,1,Medium Value
vrhove,285,1,506.5,0,Low Value
vrhuth,187,2,347.8,1,Medium Value
vrisaacson,349,1,120.0,0,Low Value
vrjanes,284,1,1088.0,0,Low Value
vrlemley,213,1,1790.0,0,Low Value
vrmackie,54,1,954.0,1,Medium Value
vrmarkham,23,5,28159.5,1,Medium Value
vrmatsuda,279,2,139.8,0,Low Value
vrmauck,93,1,19.9,1,Medium Value
vrmcavoy,64,1,792.0,1,Medium Value
vrmcgaha,155,1,250.0,1,Medium Value
vrmcnatt,278,1,4349.9,0,Low Value
vrmeisner,111,1,118.0,1,Medium Value
vrmooneyham,279,13,1998.6,0,Low Value
vrneves,285,3,199.70000000000002,0,Low Value
vrostrowski,278,3,812.88,0,Low Value
vrpardue,122,1,199.8,1,Medium Value
vrpettus,315,1,600.0,0,Low Value
vrquackenbush,270,2,322.1,0,Low Value
vrrasmussen,278,3,422.03000000000003,0,Low Value
vrrosenstein,278,1,188.6,0,Low Value
vrsands,155,1,200.0,1,Medium Value
vrtarter,167,1,169.9,1,Medium Value
vrtomblin,52,3,470.4,1,Medium Value
vrtrotter,164,3,276.0,1,Medium Value
vrvenne,159,1,33.21,1,Medium Value
vsanderson,91,1,1174.0,1,Medium Value
vsarnette,152,3,432.6,1,Medium Value
vsbrannum,240,8,6868.8,0,Low Value
vsbrothers,279,3,1119.9,0,Low Value
vscarpentier,182,2,1440.0,1,Medium Value
vscaylor,315,1,300.0,0,Low Value
vschou,356,1,199.9,0,Low Value
vscutshaw,188,2,7887.4,1,Medium Value
vsdavies,276,1,79.9,0,Low Value
vsehlers,284,2,68.6,0,Low Value
vseichner,316,1,300.0,0,Low Value
vsfry,153,2,600.0,1,Medium Value
vsgain,326,1,0.0,0,Low Value
vsgayden,131,1,130.9,1,Medium Value
vsgloss,191,17,4262.3,1,Medium Value
vshaman,321,1,2113.0,0,Low Value
vsheyman,265,1,245.0,0,Low Value
vshoggan,155,1,800.0,1,Medium Value
vshusband,278,4,2168.9,0,Low Value
vsjacks,263,1,249.8,0,Low Value
vsjacob,182,2,7906.499999999999,1,Medium Value
vskeith,277,2,16354.2,0,Low Value
vskillgore,52,2,3393.8,1,Medium Value
vsklock,281,3,739.5799999999999,0,Low Value
vslargo,278,1,78.455,0,Low Value
vslebowitz,20,1,169.5,1,Medium Value
vslonon,350,1,179.9,0,Low Value
vslucia,180,4,5971.68,1,Medium Value
vsmalchow,345,1,2593.6000000000004,0,Low Value
vsmanges,281,4,4788.0,0,Low Value
vsmazzella,153,10,2350.0,1,Medium Value
vsmccardle,277,1,0.0,0,Low Value
vsmckibben,181,3,4882.0,1,Medium Value
vsmcquiston,285,1,49.8,0,Low Value
vsmoloney,275,1,164.70000000000002,0,Low Value
vsmooney,285,2,89.8,0,Low Value
vsmorelock,281,4,4788.0,0,Low Value
vsmurrin,284,2,342.05600000000004,0,Low Value
vsperkinson,123,1,1250.0,1,Medium Value
vspursley,68,6,4269.9,1,Medium Value
vsrasberry,301,1,45.0,0,Low Value
vsrojo,285,1,52.0,0,Low Value
vssachs,11,2,16599.8,1,Medium Value
vsschilling,365,1,64.5,0,Low Value
vsstoney,340,1,79.9,0,Low Value
vsstorey,117,4,5852.392,1,Medium Value
vssustaita,292,5,6080.0,0,Low Value
vstrump,278,2,378.40000000000003,0,Low Value
vsvanderford,154,4,1900.0,1,Medium Value
vtarchie,278,1,219.70000000000002,0,Low Value
vtbodden,167,3,12000.0,1,Medium Value
vtbrinegar,115,2,289.0,1,Medium Value
vtburd,279,1,59.8,0,Low Value
vtcaffey,358,1,84.9,0,Low Value
vtcamp,250,1,162.9,0,Low Value
vtcarolan,323,1,661.5,0,Low Value
vtcasados,280,4,741.3199999999999,0,Low Value
vtcatron,153,2,200.0,1,Medium Value
vtcepeda,108,1,12875.944,1,Medium Value
vtchiles,364,1,170.0,0,Low Value
vtcoca,166,4,9366.4,1,Medium Value
vtcondit,129,1,1579.9,1,Medium Value
vtcrowson,275,4,5357.8,0,Low Value
vtczech,280,3,3046.05,0,Low Value
vtdanis,155,11,4400.0,1,Medium Value
vtdrapeau,291,4,0.0,0,Low Value
vtdulaney,110,1,131.8,1,Medium Value
vtfairman,285,1,99.9,0,Low Value
vtgerrard,284,2,1274.88,0,Low Value
vtgilkey,290,1,44.9,0,Low Value
vtgold,178,2,7159.58,1,Medium Value
vthastings,245,4,630.6,0,Low Value
vthayter,282,1,0.0,0,Low Value
vthixson,277,1,12626.9,0,Low Value
vthulsey,154,2,1000.0,1,Medium Value
vtlacey,167,3,1200.0,1,Medium Value
vtlieu,75,2,6999.9,1,Medium Value
vtlundeen,209,1,212.0,0,Low Value
vtlynam,194,1,800.0,1,Medium Value
vtmalizia,191,2,719.4000000000001,1,Medium Value
vtmarkey,278,1,129.9,0,Low Value
vtmatherly,291,1,262.0,0,Low Value
vtmcinerney,275,1,72.4,0,Low Value
vtmichell,195,2,600.0,1,Medium Value
vtmontz,113,1,84.9,1,Medium Value
vtorchard,195,1,7721.0,1,Medium Value
vtpaladino,46,2,199.8,1,Medium Value
vtpalermo,177,1,170.0,1,Medium Value
vtpeterman,155,3,700.0,1,Medium Value
vtpina,102,1,82.5,1,Medium Value
vtriddell,276,1,100.82,0,Low Value
vtslattery,177,1,1968.7,1,Medium Value
vtsmyth,17,1,169.7,1,Medium Value
vtspeakman,195,1,500.0,1,Medium Value
vtsteinbeck,154,1,500.0,1,Medium Value
vtstrozier,183,4,9564.464,1,Medium Value
vtstthomas,285,1,76.8,0,Low Value
vtverdin,180,2,204.0,1,Medium Value
vtwhetzel,285,1,3110.98,0,Low Value
vuaguila,279,2,3861.2,0,Low Value
vuarchey,64,2,240.5,1,Medium Value
vuarwood,282,1,3958.8,0,Low Value
vuballantyne,278,4,1200.0,0,Low Value
vubenny,93,1,120.0,1,Medium Value
vucarreiro,54,1,349.9,1,Medium Value
vuchevez,18,5,412.4,1,Medium Value
vuchristie,29,6,757.4000000000001,1,Medium Value
vucisneros,230,2,139.8,0,Low Value
vucorner,268,2,224.51000000000002,0,Low Value
vucosner,280,2,2549.6,0,Low Value
vudanley,112,3,5151.255,1,Medium Value
vudelatorre,117,1,0.0,1,Medium Value
vudeyoung,284,1,84.83,0,Low Value
vudibella,315,1,150.0,0,Low Value
vuewart,140,4,978.9,1,Medium Value
vufordham,283,4,5170.5,0,Low Value
vugenao,113,15,15937.33,1,Medium Value
vugerena,114,1,0.0,1,Medium Value
vugerstner,287,1,279.7,0,Low Value
vugirouard,290,1,129.8,0,Low Value
vuhaag,276,4,939.8000000000002,0,Low Value
vuhallman,195,1,500.0,1,Medium Value
vuharkness,281,1,44.9,0,Low Value
vuhasson,156,3,4500.0,1,Medium Value
vuhazelip,2,1,200.0,1,Medium Value
vuheiden,167,1,2400.0,1,Medium Value
vuhildebrant,278,3,1392.0,0,Low Value
vuhillman,100,1,159.9,1,Medium Value
vuholley,278,1,43.9,0,Low Value
vuhoppe,207,1,278.4,0,Low Value
vuhuges,324,3,257.6,0,Low Value
vukerner,121,1,109.9,1,Medium Value
vulach,278,5,3733.28006,0,Low Value
vulassiter,203,1,435.0,0,Low Value
vulongwell,158,12,7396.708,1,Medium Value
vuloy,275,2,358.1,0,Low Value
vulukes,151,1,69.8,1,Medium Value
vumaupin,284,1,934.38,0,Low Value
vumealey,323,2,5793.0,0,Low Value
vuneilson,117,3,11787.0,1,Medium Value
vunilles,167,6,10236.119999999999,1,Medium Value
vupettway,274,4,629.8,0,Low Value
vuquarterman,192,1,52.5,1,Medium Value
vureinhart,191,1,7024.0,1,Medium Value
vurickey,129,3,732.8,1,Medium Value
vuriffle,284,4,5412.0,0,Low Value
vusaephan,279,2,219.8,0,Low Value
vusanford,118,2,299.70000000000005,1,Medium Value
vuschram,14,1,129.8,1,Medium Value
vuseagle,155,1,500.0,1,Medium Value
vuservin,198,3,1431.4,1,Medium Value
vushillings,284,1,74.8,0,Low Value
vushults,143,3,1025.909,1,Medium Value
vusolt,112,2,720.0,1,Medium Value
vustgeorge,274,1,200.2,0,Low Value
vustodola,103,1,2986.93,1,Medium Value
vutomblin,12,1,85.17,1,Medium Value
vuureno,246,2,415.5,0,Low Value
vuvalentin,277,1,234.9,0,Low Value
vuvandoren,326,1,505.5,0,Low Value
vuvowels,225,1,45.0,0,Low Value
vuwalburn,193,2,126.0,1,Medium Value
vuwhitener,284,1,49.9,0,Low Value
vuwidmer,115,1,0.0,1,Medium Value
vvblanks,157,7,3485.13,1,Medium Value
vvbleau,279,2,3118.7,0,Low Value
vvbrannen,318,1,171.7,0,Low Value
vvbrigance,343,1,100.0,0,Low Value
vvbrough,62,1,1189.0,1,Medium Value
vvcantara,88,1,102.514,1,Medium Value
vvcantero,82,11,9660.77,1,Medium Value
vvcardenas,168,1,400.0,1,Medium Value
vvcardoza,92,1,390.0,1,Medium Value
vvcaviness,55,1,99.9,1,Medium Value
vvcharles,142,4,304.6,1,Medium Value
vvcrowder,284,1,142.1,0,Low Value
vvculbert,169,1,64.9,1,Medium Value
vvdriskill,212,4,3116.4,0,Low Value
vvenos,62,4,3751.8,1,Medium Value
vvfalk,275,7,1202.21,0,Low Value
vvfeinberg,285,1,109.9,0,Low Value
vvfigueredo,276,8,9206.52,0,Low Value
vvgenest,292,1,1597.8,0,Low Value
vvgrinstead,285,1,94.9,0,Low Value
vvhedges,277,4,4635.24,0,Low Value
vvhubler,203,1,178.5,0,Low Value
vvhutzler,258,1,119.8,0,Low Value
vvjayne,282,1,0.0,0,Low Value
vvkaya,195,1,300.0,1,Medium Value
vvlatch,110,2,1212.0,1,Medium Value
vvlillibridge,12,2,3102.0,1,Medium Value
vvloos,285,1,54.9,0,Low Value
vvmarenco,285,3,1794.6,0,Low Value
vvmayer,250,1,65.0,0,Low Value
vvmorrison,342,3,312.6,0,Low Value
vvnawrocki,280,1,72.0,0,Low Value
vvpangburn,148,1,92.5,1,Medium Value
vvpetry,185,2,504.5,1,Medium Value
vvpetties,156,1,99.9,1,Medium Value
vvpinner,279,1,339.8,0,Low Value
vvpou,65,1,245.0,1,Medium Value
vvprovost,130,1,149.9,1,Medium Value
vvpurdie,283,3,659.5,0,Low Value
vvsalvaggio,285,1,97.8,0,Low Value
vvsandlin,281,2,528.9,0,Low Value
vvseeley,275,1,119.9,0,Low Value
vvsheeley,268,1,162.4,0,Low Value
vvslama,190,3,869.9,1,Medium Value
vvsnell,357,1,202.6,0,Low Value
vvsydnor,360,3,4796.2,0,Low Value
vvteeters,261,5,2595.10002,0,Low Value
vvtober,157,2,399.8,1,Medium Value
vvtyrell,173,2,299.5,1,Medium Value
vvwelling,293,3,224.5,0,Low Value
vvwren,285,1,150.0,0,Low Value
vvyip,280,1,320.13,0,Low Value
vwalamo,92,1,400.0,1,Medium Value
vwandrew,41,2,279.8,1,Medium Value
vwarline,291,1,219.70000000000002,0,Low Value
vwbarna,167,1,144.70000000000002,1,Medium Value
vwbeardsley,280,3,856.0,0,Low Value
vwbeery,100,1,626.7,1,Medium Value
vwclinard,187,1,143.0,1,Medium Value
vwcoggin,282,1,29.9,0,Low Value
vwcrumb,155,1,196.4,1,Medium Value
vwdussault,89,6,7153.800000000001,1,Medium Value
vwfanning,153,2,1450.0,1,Medium Value
vwfetter,19,2,106.9,1,Medium Value
vwfitzwater,154,1,250.0,1,Medium Value
vwgarrett,281,3,878.24,0,Low Value
vwgillock,153,5,1600.0,1,Medium Value
vwgrace,216,1,119.8,0,Low Value
vwhalligan,188,9,9541.63,1,Medium Value
vwhardie,160,8,6964.799999999999,1,Medium Value
vwharr,154,1,500.0,1,Medium Value
vwhern,15,1,1412.4789999999998,1,Medium Value
vwhight,215,1,172.8,0,Low Value
vwhobbs,183,1,69.9,1,Medium Value
vwhorne,165,1,104.0,1,Medium Value
vwiorio,158,1,139.9,1,Medium Value
vwjosephson,167,1,800.0,1,Medium Value
vwlanier,154,1,1000.0,1,Medium Value
vwlary,155,1,100.0,1,Medium Value
vwlowman,178,1,52.0,1,Medium Value
vwmacedo,175,1,513.0,1,Medium Value
vwmckernan,274,2,163.0,0,Low Value
vwmoller,19,2,10385.5,1,Medium Value
vwpatch,278,1,98.9,0,Low Value
vwpettus,338,1,112.6,0,Low Value
vwprevost,156,1,400.0,1,Medium Value
vwreavis,60,2,213.5,1,Medium Value
vwrioux,159,1,224.0,1,Medium Value
vwshields,284,1,918.0,0,Low Value
vwsimeon,265,2,279.6,0,Low Value
vwstearn,285,4,7043.4,0,Low Value
vwstorie,176,1,0.0,1,Medium Value
vwstrong,109,3,18203.8,1,Medium Value
vwtandy,323,1,290.85,0,Low Value
vwtipps,280,1,29.9,0,Low Value
vwtrepanier,187,1,429.0,1,Medium Value
vwvaca,264,20,5432.360000000001,0,Low Value
vxamado,292,1,124.8,0,Low Value
vxammerman,191,1,72.0,1,Medium Value
vxannis,278,3,2934.0,0,Low Value
vxatkins,279,1,310.0,0,Low Value
vxbankston,285,1,236.6,0,Low Value
vxbashaw,266,1,250.2,0,Low Value
vxboice,154,4,206.2,1,Medium Value
vxbormann,141,1,216.9,1,Medium Value
vxbova,2,1,1833.3,1,Medium Value
vxbucy,278,4,6712.56,0,Low Value
vxbull,126,1,389.70000000000005,1,Medium Value
vxchavez,190,1,72.0,1,Medium Value
vxcleaver,84,3,559.4,1,Medium Value
vxcole,277,3,1127.575,0,Low Value
vxconstable,154,1,200.0,1,Medium Value
vxdonegan,294,1,299.8,0,Low Value
vxeisenbarth,208,1,102.0,0,Low Value
vxfeatherstone,307,1,164.175,0,Low Value
vxflinn,164,1,250.39999999999998,1,Medium Value
vxgauthier,304,1,139.9,0,Low Value
vxgavin,240,8,1157.8,0,Low Value
vxgrass,117,2,1679.0,1,Medium Value
vxgrimshaw,279,1,84.7,0,Low Value
vxharwell,272,10,10566.56,0,Low Value
vxholst,92,4,637.5,1,Medium Value
vxhutchcraft,323,1,2158.8,0,Low Value
vxiddings,176,5,3100.0,1,Medium Value
vxjohnstone,325,1,1833.5,0,Low Value
vxkirkwood,282,1,79.8,0,Low Value
vxkornegay,271,2,114.80000000000001,0,Low Value
vxleroy,153,3,1200.0,1,Medium Value
vxli,3,1,43.0,1,Medium Value
vxmaestas,285,1,784.8050000000001,0,Low Value
vxmagers,44,35,16119.7,1,Medium Value
vxmanuel,106,10,16979.958,1,Medium Value
vxmccubbin,181,1,0.0,1,Medium Value
vxmccullum,280,4,5077.0,0,Low Value
vxmoberg,278,1,49.9,0,Low Value
vxnez,269,7,1905.4,0,Low Value
vxnunn,277,14,13910.17,0,Low Value
vxorange,154,1,250.0,1,Medium Value
vxormiston,273,1,45.0,0,Low Value
vxpack,16,9,2875.0,1,Medium Value
vxronning,278,1,334.9,0,Low Value
vxsimmonds,182,4,1052.3,1,Medium Value
vxslavin,195,5,1500.0,1,Medium Value
vxspeller,278,5,9448.695,0,Low Value
vxtorrance,285,1,164.9,0,Low Value
vxtowle,9,1,2347.9,1,Medium Value
vxvarga,261,2,4101.0,0,Low Value
vxvaughan,154,7,800.0,1,Medium Value
vxvila,117,1,171.0,1,Medium Value
vxwarrior,284,1,149.9,0,Low Value
vxwedge,191,8,7045.952,1,Medium Value
vyadamski,151,1,1687.5,1,Medium Value
vyaiken,136,7,1110.2,1,Medium Value
vybacker,285,5,5958.0,0,Low Value
vybuscher,156,2,700.0,1,Medium Value
vycalton,278,1,84.9,0,Low Value
vycelestine,136,1,2521.0,1,Medium Value
vychmielewski,285,1,44.3,0,Low Value
vyclardy,116,5,8548.880000000001,1,Medium Value
vydelay,295,1,1314.3,0,Low Value
vyehrhardt,285,1,672.5699999999999,0,Low Value
vyevins,36,1,2594.9,1,Medium Value
vyharada,348,2,177.0,0,Low Value
vykirtley,112,2,4650.669,1,Medium Value
vylist,89,44,67607.288,1,Medium Value
vymcduffy,283,1,2055.6,0,Low Value
vymimms,282,1,1267.415,0,Low Value
vynance,107,2,0.0,1,Medium Value
vyorris,168,1,600.0,1,Medium Value
vypam,154,1,800.0,1,Medium Value
vypenton,2,34,297162.3,2,High Value
vypenwell,167,4,5295.644,1,Medium Value
vyrandazzo,124,3,286.7,1,Medium Value
vyrummel,155,2,600.0,1,Medium Value
vysauter,154,10,2600.0,1,Medium Value
vyshea,155,2,1000.0,1,Medium Value
vyshellman,136,1,14.9,1,Medium Value
vyshimizu,44,3,4600.0,1,Medium Value
vystarling,3,1,255.0,1,Medium Value
vysteves,106,4,0.0,1,Medium Value
vysymonds,277,1,59.9,0,Low Value
vyvalliere,316,1,300.0,0,Low Value
vyvantassel,155,1,1000.0,1,Medium Value
vyvose,150,1,261.2,1,Medium Value
vywagar,151,1,75.6,1,Medium Value
vywyman,280,1,44.9,0,Low Value
vyyou,157,2,700.02,1,Medium Value
vyziolkowski,167,5,8200.0,1,Medium Value
vzaker,188,1,1600.0,1,Medium Value
vzamato,106,1,0.0,1,Medium Value
vzbiles,164,4,4660.1,1,Medium Value
vzbraddock,119,4,4240.7,1,Medium Value
vzcambell,285,1,164.6,0,Low Value
vzchilders,109,4,613.6,1,Medium Value
vzcohan,285,3,399.3,0,Low Value
vzcountess,89,2,576.0799999999999,1,Medium Value
vzcrader,115,1,23.9,1,Medium Value
vzdiehl,282,1,209.5,0,Low Value
vzdowney,273,3,6899.700000000001,0,Low Value
vzduet,155,1,1000.0,1,Medium Value
vzecklund,145,2,209.2,1,Medium Value
vzeickhoff,314,1,378.0,0,Low Value
vzfigueredo,112,1,31.4,1,Medium Value
vzfitzmaurice,3,5,2228.85,1,Medium Value
vzfricks,180,4,5776.64,1,Medium Value
vzfuentes,96,1,594.0,1,Medium Value
vzharbert,104,1,0.0,1,Medium Value
vzhatcher,147,1,199.9,1,Medium Value
vzizquierdo,269,1,124.4,0,Low Value
vzjeter,155,3,650.0,1,Medium Value
vzjustin,167,1,104.0,1,Medium Value
vzkotter,8,1,455.0,1,Medium Value
vzlakey,277,2,5999.8,0,Low Value
vzmahn,199,2,7551.9,1,Medium Value
vzmarchetti,323,4,3368.8899999999994,0,Low Value
vzmarro,224,2,142.5,0,Low Value
vzmcbeth,184,1,240.0,1,Medium Value
vzmckelvey,281,2,101.83,0,Low Value
vzmonico,68,11,8099.700000000001,1,Medium Value
vzmurawski,26,1,26.5,1,Medium Value
vznave,166,8,1747.0,1,Medium Value
vznay,115,2,1593.2849999999999,1,Medium Value
vzpatridge,299,1,273.9,0,Low Value
vzrodgers,108,1,0.0,1,Medium Value
vzrosso,37,2,1650.0,1,Medium Value
vzsack,154,7,1350.0,1,Medium Value
vzschindler,154,1,100.0,1,Medium Value
vzschumacher,288,1,124.9,0,Low Value
vzsevilla,281,2,0.0,0,Low Value
vzshepley,18,1,324.70000000000005,1,Medium Value
vzsheridan,154,1,250.0,1,Medium Value
vzsolis,280,2,1670.1,0,Low Value
vzstringer,276,1,49.9,0,Low Value
vztallent,190,1,89.9,1,Medium Value
vzvelarde,278,1,0.0,0,Low Value
vzwhiddon,128,1,399.9,1,Medium Value
vzwilds,278,1,123.08000000000001,0,Low Value
vzziemba,68,2,308.9,1,Medium Value
waakbar,156,4,6195.0,1,Medium Value
waatkinson,279,1,125.82000000000001,0,Low Value
wabardin,274,2,2149.9,0,Low Value
wabaughn,277,4,9400.4,0,Low Value
wabenard,89,2,3671.5,1,Medium Value
wabinkley,155,2,400.0,1,Medium Value
wabirch,321,5,383.41,0,Low Value
wabrookshire,231,1,124.9,0,Low Value
wabuckwalter,326,1,116.7,0,Low Value
wachaparro,200,1,9499.9,1,Medium Value
wacheung,309,4,1323.7,0,Low Value
wachichester,78,1,166.4,1,Medium Value
waclayborne,121,1,71.5,1,Medium Value
wacueto,283,1,49.9,0,Low Value
wacuthbertson,276,2,12656.2,0,Low Value
wacyr,285,1,29.9,0,Low Value
wadever,189,1,72.0,1,Medium Value
wadibella,282,1,109.80000000000001,0,Low Value
waedenfield,19,1,779.9,1,Medium Value
wageer,177,2,2400.0,1,Medium Value
wagrau,323,2,6199.6,0,Low Value
waguerrette,154,3,1200.0,1,Medium Value
waguerro,90,1,149.8,1,Medium Value
wagum,5,17,70066.7,1,Medium Value
waharrill,124,7,20107.9,1,Medium Value
wahelfrich,183,2,10511.64,1,Medium Value
wahultgren,231,1,70.0,0,Low Value
wahumphery,285,1,4739.5,0,Low Value
wahusk,173,2,1600.0,1,Medium Value
wahuston,51,2,352.4,1,Medium Value
waisrael,182,1,1200.0,1,Medium Value
wajenkin,276,8,13273.8,0,Low Value
wakoon,78,3,1250.0,1,Medium Value
wakoopman,279,1,1998.4,0,Low Value
wakuntz,169,1,0.2,1,Medium Value
walafountain,359,1,240.5,0,Low Value
waloranger,280,1,40.0,0,Low Value
wamccurdy,285,1,1998.4,0,Low Value
wanace,225,1,6843.8,0,Low Value
waneeley,269,3,366.70000000000005,0,Low Value
wanegri,280,2,1651.5,0,Low Value
wanoble,285,4,3628.8,0,Low Value
waobrian,167,1,800.0,1,Medium Value
wapesce,167,1,400.0,1,Medium Value
waprowell,282,1,23.8,0,Low Value
warathbun,177,1,52.0,1,Medium Value
waschaefer,148,1,157.9,1,Medium Value
wasimmons,104,4,4723.2,1,Medium Value
wasteib,135,1,149.8,1,Medium Value
wastiffler,155,2,290.3,1,Medium Value
wateeters,282,1,1050.0,0,Low Value
watondreau,70,1,830.0,1,Medium Value
wavincent,260,3,533.86,0,Low Value
waweedman,159,2,1080.113,1,Medium Value
wawyble,26,1,99.9,1,Medium Value
wbauthement,246,1,119.7,0,Low Value
wbberlanga,304,1,163.6,0,Low Value
wbbordner,214,2,3123.89,0,Low Value
wbbrinkley,190,1,79.5,1,Medium Value
wbburnette,285,1,39.8,0,Low Value
wbbuswell,269,1,64.9,0,Low Value
wbcarignan,82,10,1635.9,1,Medium Value
wbcassidy,278,1,0.0,0,Low Value
wbcastaldo,153,4,750.0,1,Medium Value
wbceballos,278,1,199.8,0,Low Value
wbcohrs,325,1,189.0,0,Low Value
wbdawson,292,1,114.8,0,Low Value
wbdelorenzo,285,1,51.92,0,Low Value
wbdewey,278,11,2529.18998,0,Low Value
wbdigregorio,238,1,265.2,0,Low Value
wbduarte,170,1,0.0,1,Medium Value
wbduggan,276,1,3400.0,0,Low Value
wbfinnegan,97,1,89.9,1,Medium Value
wbfizer,281,1,44.9,0,Low Value
wbfranke,278,4,7405.68,0,Low Value
wbfriese,107,8,16676.875,1,Medium Value
wbgilmore,185,1,715.9,1,Medium Value
wbgorski,144,1,45.0,1,Medium Value
wbgossman,155,1,250.0,1,Medium Value
wbhassan,166,2,11564.900000000001,1,Medium Value
wbhayles,17,1,12999.9,1,Medium Value
wbhenrich,354,13,61211.4,0,Low Value
wbhertzler,27,3,1247.5,1,Medium Value
wbhinojos,104,8,9523.586000000001,1,Medium Value
wbholleman,321,1,53.0,0,Low Value
wbhornberger,279,1,159.8,0,Low Value
wbhug,78,3,375.1,1,Medium Value
wbhursey,110,3,3556.0499999999997,1,Medium Value
wbigo,118,1,149.8,1,Medium Value
wbjeske,187,1,89.0,1,Medium Value
wbkaminski,286,4,0.8,0,Low Value
wbkovac,297,1,89.8,0,Low Value
wbkuehl,105,3,0.0,1,Medium Value
wblanger,154,1,100.0,1,Medium Value
wblathan,89,4,317.38,1,Medium Value
wblenk,126,1,38.8,1,Medium Value
wbliu,210,1,114.9,0,Low Value
wbloper,276,4,11227.599999999999,0,Low Value
wbmcginley,174,3,4488.0,1,Medium Value
wbmciver,134,1,1247.0,1,Medium Value
wbmcloughlin,156,1,250.0,1,Medium Value
wbmikkelson,188,1,144.0,1,Medium Value
wbminich,219,3,875.7,0,Low Value
wbmounce,154,1,200.0,1,Medium Value
wbnair,280,2,1833.8,0,Low Value
wbnoles,96,2,2536.06,1,Medium Value
wbparadiso,110,15,17064.14,1,Medium Value
wbpiatt,285,1,149.8,0,Low Value
wbpickell,154,1,300.0,1,Medium Value
wbrayford,95,6,337.0,1,Medium Value
wbsanderlin,61,1,144.8,1,Medium Value
wbshearin,104,4,10914.319,1,Medium Value
wbspain,150,2,221.54,1,Medium Value
wbstephenson,282,1,117.3,0,Low Value
wbsterns,262,2,633.4,0,Low Value
wbstockton,284,3,4366.4,0,Low Value
wbturbeville,154,2,350.0,1,Medium Value
wbwalton,166,4,8275.271,1,Medium Value
wbwei,310,1,70.0,0,Low Value
wbweinberg,349,2,10790.0,0,Low Value
wbwilford,323,1,3399.8,0,Low Value
wbwilker,114,16,7194.048,1,Medium Value
wbwroten,284,4,4842.6,0,Low Value
wcbalducci,297,6,43746.2,0,Low Value
wcbee,175,4,602.0000000000001,1,Medium Value
wcboshears,277,1,67.5,0,Low Value
wcbueche,154,1,50.0,1,Medium Value
wccallis,185,8,1099.12,1,Medium Value
wccazares,284,1,518.76,0,Low Value
wccerrato,197,3,701.7,1,Medium Value
wcchevez,88,4,322.705,1,Medium Value
wcclaiborne,174,1,41.0,1,Medium Value
wcclaunch,276,1,44.9,0,Low Value
wcclingerman,89,1,49.0,1,Medium Value
wcdismukes,276,1,148.4,0,Low Value
wcdove,281,1,125.5,0,Low Value
wcduck,155,4,800.0,1,Medium Value
wcedinger,73,1,99.9,1,Medium Value
wcfont,277,1,75.7,0,Low Value
wcfortson,277,1,139.8,0,Low Value
wcghent,190,1,1200.0,1,Medium Value
wcgingerich,327,1,0.0,0,Low Value
wcgroat,191,4,5636.548,1,Medium Value
wchalstead,284,1,34.9,0,Low Value
wchambly,285,1,0.0,0,Low Value
wcharada,16,3,1521.899,1,Medium Value
wcherrera,281,1,1690.5600000000002,0,Low Value
wchewes,225,1,227.43,0,Low Value
wchitch,183,1,52.0,1,Medium Value
wchoadley,26,5,1155.0,1,Medium Value
wchudock,279,5,6460.585,0,Low Value
wckahler,134,1,90.0,1,Medium Value
wcklingbeil,156,1,250.0,1,Medium Value
wcknauer,53,5,2239.6,1,Medium Value
wckrebs,81,4,837.0,1,Medium Value
wclandreneau,69,1,85.0,1,Medium Value
wcle,278,1,238.39999999999998,0,Low Value
wclenz,283,4,1871.64,0,Low Value
wcmaio,314,8,4800.0,0,Low Value
wcmarcell,284,1,116.82,0,Low Value
wcmarcos,148,1,149.9,1,Medium Value
wcmarston,365,1,122.0,0,Low Value
wcmatis,172,14,1754.6000000000001,1,Medium Value
wcmaxson,285,1,35.0,0,Low Value
wcmcmillan,70,1,267.0,1,Medium Value
wcmcsherry,182,1,200.0,1,Medium Value
wcnarron,285,5,12441.7,0,Low Value
wcnicklas,188,3,5209.92,1,Medium Value
wcparrish,283,8,8179.700000000001,0,Low Value
wcpineda,285,4,4099.32,0,Low Value
wcquirion,155,1,100.0,1,Medium Value
wcradtke,278,8,4817.3,0,Low Value
wcroye,166,1,924.8,1,Medium Value
wcsinclair,125,3,960.0,1,Medium Value
wcsnyder,297,1,3698.4,0,Low Value
wcsorrell,253,6,5268.0599999999995,0,Low Value
wcstorer,133,1,60.0,1,Medium Value
wcstrauser,167,1,2000.0,1,Medium Value
wctreat,322,1,0.0,0,Low Value
wctully,284,4,4345.5599999999995,0,Low Value
wcuhlig,280,6,11010.555,0,Low Value
wcveilleux,32,1,160.0,1,Medium Value
wcveras,89,58,33358.7308,1,Medium Value
wcwebb,195,2,700.0,1,Medium Value
wcwessel,155,1,150.0,1,Medium Value
wcwinstead,282,2,1840.5600000000002,0,Low Value
wcwooley,280,1,32.0,0,Low Value
wcziegler,203,2,337.8,0,Low Value
wdamore,15,1,237.6,1,Medium Value
wdbeecher,281,11,18361.86,0,Low Value
wdbelt,97,1,168.0,1,Medium Value
wdbeverly,98,1,309.0,1,Medium Value
